zona,restaurante,archivo,tipo,plato_o_descripcion,fuente,url_origen,ancho_px,alto_px
albaicin,El Huerto de Juan Ranas,el-huerto-de-juan-ranas-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Huerto+de+Juan+Ranas,+La+Terraza./@37.1809919,-3.5921412,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7c98324f7:0xe0c1eddf72e91495!8m2!3d37.1809919!4d-3.5921412!16s%2Fg%2F1tjtkmmd?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,El Huerto de Juan Ranas,el-huerto-de-juan-ranas-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Huerto+de+Juan+Ranas,+La+Terraza./@37.1809919,-3.5921412,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7c98324f7:0xe0c1eddf72e91495!8m2!3d37.1809919!4d-3.5921412!16s%2Fg%2F1tjtkmmd?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,El Huerto de Juan Ranas,el-huerto-de-juan-ranas-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Huerto+de+Juan+Ranas,+La+Terraza./@37.1809919,-3.5921412,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7c98324f7:0xe0c1eddf72e91495!8m2!3d37.1809919!4d-3.5921412!16s%2Fg%2F1tjtkmmd?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,El Huerto de Juan Ranas,el-huerto-de-juan-ranas-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Huerto+de+Juan+Ranas,+La+Terraza./@37.1809919,-3.5921412,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7c98324f7:0xe0c1eddf72e91495!8m2!3d37.1809919!4d-3.5921412!16s%2Fg%2F1tjtkmmd?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
albaicin,El Huerto de Juan Ranas,el-huerto-de-juan-ranas-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/El+Huerto+de+Juan+Ranas,+La+Terraza./@37.1809919,-3.5921412,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7c98324f7:0xe0c1eddf72e91495!8m2!3d37.1809919!4d-3.5921412!16s%2Fg%2F1tjtkmmd?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1920,1080
albaicin,El Huerto de Juan Ranas,el-huerto-de-juan-ranas-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/El+Huerto+de+Juan+Ranas,+La+Terraza./@37.1809919,-3.5921412,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7c98324f7:0xe0c1eddf72e91495!8m2!3d37.1809919!4d-3.5921412!16s%2Fg%2F1tjtkmmd?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1440,1920
albaicin,Carmen El Agua,carmen-el-agua-01.jpg,plato_estrella,fondue de queso,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+El+Agua/@37.1799806,-3.5930139,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7966b5417:0x72b2f17255e35925!8m2!3d37.1799806!4d-3.5930139!16s%2Fg%2F1thgjct0?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1500,1000
albaicin,Carmen El Agua,carmen-el-agua-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+El+Agua/@37.1799806,-3.5930139,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7966b5417:0x72b2f17255e35925!8m2!3d37.1799806!4d-3.5930139!16s%2Fg%2F1thgjct0?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1532,2048
albaicin,Carmen El Agua,carmen-el-agua-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+El+Agua/@37.1799806,-3.5930139,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7966b5417:0x72b2f17255e35925!8m2!3d37.1799806!4d-3.5930139!16s%2Fg%2F1thgjct0?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1538
albaicin,Carmen El Agua,carmen-el-agua-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+El+Agua/@37.1799806,-3.5930139,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7966b5417:0x72b2f17255e35925!8m2!3d37.1799806!4d-3.5930139!16s%2Fg%2F1thgjct0?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1538,2048
albaicin,Carmen El Agua,carmen-el-agua-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+El+Agua/@37.1799806,-3.5930139,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7966b5417:0x72b2f17255e35925!8m2!3d37.1799806!4d-3.5930139!16s%2Fg%2F1thgjct0?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1532
albaicin,Carmen El Agua,carmen-el-agua-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+El+Agua/@37.1799806,-3.5930139,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7966b5417:0x72b2f17255e35925!8m2!3d37.1799806!4d-3.5930139!16s%2Fg%2F1thgjct0?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1024
albaicin,Carmen El Agua,carmen-el-agua-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+El+Agua/@37.1799806,-3.5930139,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7966b5417:0x72b2f17255e35925!8m2!3d37.1799806!4d-3.5930139!16s%2Fg%2F1thgjct0?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1152
albaicin,Carmen El Agua,carmen-el-agua-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+El+Agua/@37.1799806,-3.5930139,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7966b5417:0x72b2f17255e35925!8m2!3d37.1799806!4d-3.5930139!16s%2Fg%2F1thgjct0?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Carmen El Agua,carmen-el-agua-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Restaurante+Carmen+El+Agua/@37.1799806,-3.5930139,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7966b5417:0x72b2f17255e35925!8m2!3d37.1799806!4d-3.5930139!16s%2Fg%2F1thgjct0?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1365
albaicin,Carmen El Agua,carmen-el-agua-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Restaurante+Carmen+El+Agua/@37.1799806,-3.5930139,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7966b5417:0x72b2f17255e35925!8m2!3d37.1799806!4d-3.5930139!16s%2Fg%2F1thgjct0?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
albaicin,El Trillo,el-trillo-01.jpg,plato_estrella,rabo de toro cocina mediterranea,google.com,"https://www.google.com/maps/place/El+Trillo+Restaurante+Granada/@37.1797556,-3.5934502,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdaca7e3f5d1:0xd1ddac39f195e86c!8m2!3d37.1797556!4d-3.5934502!16s%2Fg%2F1tjv4w1j?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1365
albaicin,El Trillo,el-trillo-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Trillo+Restaurante+Granada/@37.1797556,-3.5934502,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdaca7e3f5d1:0xd1ddac39f195e86c!8m2!3d37.1797556!4d-3.5934502!16s%2Fg%2F1tjv4w1j?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
albaicin,El Trillo,el-trillo-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Trillo+Restaurante+Granada/@37.1797556,-3.5934502,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdaca7e3f5d1:0xd1ddac39f195e86c!8m2!3d37.1797556!4d-3.5934502!16s%2Fg%2F1tjv4w1j?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,El Trillo,el-trillo-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Trillo+Restaurante+Granada/@37.1797556,-3.5934502,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdaca7e3f5d1:0xd1ddac39f195e86c!8m2!3d37.1797556!4d-3.5934502!16s%2Fg%2F1tjv4w1j?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,El Trillo,el-trillo-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Trillo+Restaurante+Granada/@37.1797556,-3.5934502,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdaca7e3f5d1:0xd1ddac39f195e86c!8m2!3d37.1797556!4d-3.5934502!16s%2Fg%2F1tjv4w1j?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,El Trillo,el-trillo-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Trillo+Restaurante+Granada/@37.1797556,-3.5934502,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdaca7e3f5d1:0xd1ddac39f195e86c!8m2!3d37.1797556!4d-3.5934502!16s%2Fg%2F1tjv4w1j?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,El Trillo,el-trillo-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Trillo+Restaurante+Granada/@37.1797556,-3.5934502,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdaca7e3f5d1:0xd1ddac39f195e86c!8m2!3d37.1797556!4d-3.5934502!16s%2Fg%2F1tjv4w1j?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,El Trillo,el-trillo-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Trillo+Restaurante+Granada/@37.1797556,-3.5934502,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdaca7e3f5d1:0xd1ddac39f195e86c!8m2!3d37.1797556!4d-3.5934502!16s%2Fg%2F1tjv4w1j?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,El Trillo,el-trillo-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/El+Trillo+Restaurante+Granada/@37.1797556,-3.5934502,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdaca7e3f5d1:0xd1ddac39f195e86c!8m2!3d37.1797556!4d-3.5934502!16s%2Fg%2F1tjv4w1j?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1365
albaicin,El Trillo,el-trillo-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/El+Trillo+Restaurante+Granada/@37.1797556,-3.5934502,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdaca7e3f5d1:0xd1ddac39f195e86c!8m2!3d37.1797556!4d-3.5934502!16s%2Fg%2F1tjv4w1j?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1152,2048
albaicin,Arrayanes,arrayanes-01.jpg,plato_estrella,cuscus tajine marroqui,google.com,"https://www.google.com/maps/place/Restaurante+Arrayanes/@37.1782013,-3.5968969,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf53cbb9c7:0xfc1b7f6f29a60268!8m2!3d37.1782013!4d-3.5968969!16s%2Fg%2F1tj5937c?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1537,2048
albaicin,Arrayanes,arrayanes-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Arrayanes/@37.1782013,-3.5968969,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf53cbb9c7:0xfc1b7f6f29a60268!8m2!3d37.1782013!4d-3.5968969!16s%2Fg%2F1tj5937c?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",720,1280
albaicin,Arrayanes,arrayanes-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Arrayanes/@37.1782013,-3.5968969,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf53cbb9c7:0xfc1b7f6f29a60268!8m2!3d37.1782013!4d-3.5968969!16s%2Fg%2F1tj5937c?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Arrayanes,arrayanes-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Arrayanes/@37.1782013,-3.5968969,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf53cbb9c7:0xfc1b7f6f29a60268!8m2!3d37.1782013!4d-3.5968969!16s%2Fg%2F1tj5937c?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,2048
albaicin,Arrayanes,arrayanes-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Arrayanes/@37.1782013,-3.5968969,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf53cbb9c7:0xfc1b7f6f29a60268!8m2!3d37.1782013!4d-3.5968969!16s%2Fg%2F1tj5937c?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1638,2048
albaicin,Arrayanes,arrayanes-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Arrayanes/@37.1782013,-3.5968969,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf53cbb9c7:0xfc1b7f6f29a60268!8m2!3d37.1782013!4d-3.5968969!16s%2Fg%2F1tj5937c?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1480
albaicin,Arrayanes,arrayanes-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Arrayanes/@37.1782013,-3.5968969,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf53cbb9c7:0xfc1b7f6f29a60268!8m2!3d37.1782013!4d-3.5968969!16s%2Fg%2F1tj5937c?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Arrayanes,arrayanes-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Arrayanes/@37.1782013,-3.5968969,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf53cbb9c7:0xfc1b7f6f29a60268!8m2!3d37.1782013!4d-3.5968969!16s%2Fg%2F1tj5937c?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Arrayanes,arrayanes-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Restaurante+Arrayanes/@37.1782013,-3.5968969,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf53cbb9c7:0xfc1b7f6f29a60268!8m2!3d37.1782013!4d-3.5968969!16s%2Fg%2F1tj5937c?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1537,2048
albaicin,Arrayanes,arrayanes-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Restaurante+Arrayanes/@37.1782013,-3.5968969,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf53cbb9c7:0xfc1b7f6f29a60268!8m2!3d37.1782013!4d-3.5968969!16s%2Fg%2F1tj5937c?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,Arroceria Maese Pio,arroceria-maese-pio-01.jpg,plato_estrella,arroz paella,google.com,"https://www.google.com/maps/place/Maese+P%C3%ADo+Arrocer%C3%ADa+Restaurante/@37.1782602,-3.5996227,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf888a7e51:0x5f50514beae9d874!8m2!3d37.1782602!4d-3.5996227!16s%2Fg%2F12m96zb2m?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1365
granada,Arroceria Maese Pio,arroceria-maese-pio-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Maese+P%C3%ADo+Arrocer%C3%ADa+Restaurante/@37.1782602,-3.5996227,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf888a7e51:0x5f50514beae9d874!8m2!3d37.1782602!4d-3.5996227!16s%2Fg%2F12m96zb2m?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
granada,Arroceria Maese Pio,arroceria-maese-pio-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Maese+P%C3%ADo+Arrocer%C3%ADa+Restaurante/@37.1782602,-3.5996227,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf888a7e51:0x5f50514beae9d874!8m2!3d37.1782602!4d-3.5996227!16s%2Fg%2F12m96zb2m?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",768,1024
granada,Arroceria Maese Pio,arroceria-maese-pio-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Maese+P%C3%ADo+Arrocer%C3%ADa+Restaurante/@37.1782602,-3.5996227,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf888a7e51:0x5f50514beae9d874!8m2!3d37.1782602!4d-3.5996227!16s%2Fg%2F12m96zb2m?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1365
granada,Arroceria Maese Pio,arroceria-maese-pio-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Maese+P%C3%ADo+Arrocer%C3%ADa+Restaurante/@37.1782602,-3.5996227,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf888a7e51:0x5f50514beae9d874!8m2!3d37.1782602!4d-3.5996227!16s%2Fg%2F12m96zb2m?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,Arroceria Maese Pio,arroceria-maese-pio-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Maese+P%C3%ADo+Arrocer%C3%ADa+Restaurante/@37.1782602,-3.5996227,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf888a7e51:0x5f50514beae9d874!8m2!3d37.1782602!4d-3.5996227!16s%2Fg%2F12m96zb2m?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1365
granada,Arroceria Maese Pio,arroceria-maese-pio-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Maese+P%C3%ADo+Arrocer%C3%ADa+Restaurante/@37.1782602,-3.5996227,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf888a7e51:0x5f50514beae9d874!8m2!3d37.1782602!4d-3.5996227!16s%2Fg%2F12m96zb2m?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
granada,Arroceria Maese Pio,arroceria-maese-pio-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Maese+P%C3%ADo+Arrocer%C3%ADa+Restaurante/@37.1782602,-3.5996227,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf888a7e51:0x5f50514beae9d874!8m2!3d37.1782602!4d-3.5996227!16s%2Fg%2F12m96zb2m?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,Arroceria Maese Pio,arroceria-maese-pio-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Maese+P%C3%ADo+Arrocer%C3%ADa+Restaurante/@37.1782602,-3.5996227,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf888a7e51:0x5f50514beae9d874!8m2!3d37.1782602!4d-3.5996227!16s%2Fg%2F12m96zb2m?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1365
granada,Arroceria Maese Pio,arroceria-maese-pio-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Maese+P%C3%ADo+Arrocer%C3%ADa+Restaurante/@37.1782602,-3.5996227,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbf888a7e51:0x5f50514beae9d874!8m2!3d37.1782602!4d-3.5996227!16s%2Fg%2F12m96zb2m?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1152
granada,Lumbre,lumbre-01.jpg,plato_estrella,carne a la brasa,google.com,"https://www.google.com/maps/place/Lumbre+-+LAS+BRASAS+DE+MOMA+-/@37.1742889,-3.5979875,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fd0013a2d54d:0x1b797b220b767461!8m2!3d37.1742889!4d-3.5979875!16s%2Fg%2F11y3_h7jn4?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1152
granada,Lumbre,lumbre-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Lumbre+-+LAS+BRASAS+DE+MOMA+-/@37.1742889,-3.5979875,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fd0013a2d54d:0x1b797b220b767461!8m2!3d37.1742889!4d-3.5979875!16s%2Fg%2F11y3_h7jn4?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1152,2048
granada,Lumbre,lumbre-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Lumbre+-+LAS+BRASAS+DE+MOMA+-/@37.1742889,-3.5979875,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fd0013a2d54d:0x1b797b220b767461!8m2!3d37.1742889!4d-3.5979875!16s%2Fg%2F11y3_h7jn4?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1152,2048
granada,Lumbre,lumbre-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Lumbre+-+LAS+BRASAS+DE+MOMA+-/@37.1742889,-3.5979875,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fd0013a2d54d:0x1b797b220b767461!8m2!3d37.1742889!4d-3.5979875!16s%2Fg%2F11y3_h7jn4?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1152
granada,Lumbre,lumbre-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Lumbre+-+LAS+BRASAS+DE+MOMA+-/@37.1742889,-3.5979875,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fd0013a2d54d:0x1b797b220b767461!8m2!3d37.1742889!4d-3.5979875!16s%2Fg%2F11y3_h7jn4?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1901
granada,Lumbre,lumbre-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Lumbre+-+LAS+BRASAS+DE+MOMA+-/@37.1742889,-3.5979875,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fd0013a2d54d:0x1b797b220b767461!8m2!3d37.1742889!4d-3.5979875!16s%2Fg%2F11y3_h7jn4?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1394
granada,Lumbre,lumbre-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Lumbre+-+LAS+BRASAS+DE+MOMA+-/@37.1742889,-3.5979875,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fd0013a2d54d:0x1b797b220b767461!8m2!3d37.1742889!4d-3.5979875!16s%2Fg%2F11y3_h7jn4?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,848
granada,Lumbre,lumbre-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Lumbre+-+LAS+BRASAS+DE+MOMA+-/@37.1742889,-3.5979875,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fd0013a2d54d:0x1b797b220b767461!8m2!3d37.1742889!4d-3.5979875!16s%2Fg%2F11y3_h7jn4?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1920,1080
granada,Lumbre,lumbre-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Lumbre+-+LAS+BRASAS+DE+MOMA+-/@37.1742889,-3.5979875,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fd0013a2d54d:0x1b797b220b767461!8m2!3d37.1742889!4d-3.5979875!16s%2Fg%2F11y3_h7jn4?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,Lumbre,lumbre-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Lumbre+-+LAS+BRASAS+DE+MOMA+-/@37.1742889,-3.5979875,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fd0013a2d54d:0x1b797b220b767461!8m2!3d37.1742889!4d-3.5979875!16s%2Fg%2F11y3_h7jn4?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,Bodegas Castaneda,bodegas-castaneda-01.jpg,plato_estrella,tabla caliente embutidos tapas,google.com,"https://www.google.com/maps/search/Bodegas+Castaneda+Granada+Espa%C3%B1a/@37.1768484,-3.5968637,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
granada,Bodegas Castaneda,bodegas-castaneda-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/search/Bodegas+Castaneda+Granada+Espa%C3%B1a/@37.1768484,-3.5968637,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1365,2048
granada,Irreverente,irreverente-01.jpg,plato_estrella,tapas cocina creativa,google.com,"https://www.google.com/maps/place/Irreverente/@37.1743827,-3.6001676,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdf217e42c9d:0x2d999447cdd6fc1!8m2!3d37.1743827!4d-3.6001676!16s%2Fg%2F11qmn49y5s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",720,1280
